oui,company_name,address1,address2,country
f4:ea:67,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
28:ba:18,"NextNav, LLC",484 Oakmead Parkway,Sunnyvale  CA  94085,US
ac:3d:75,"HANGZHOU ZHIWAY TECHNOLOGIES CO.,LTD.","FLOOR12B,BUILDING E,PARADISE SOFTWARE PARK,NO.3 XIDOUMEN ROAD,",HANGZHOU  ZHEJIANG  310012,CN
a0:90:de,"VEEDIMS,LLC",49 N. Federal Highway #397,Pompano Beach  Florida  33062,US
00:2a:6a,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
60:8c:2b,Hanson Technology,"Room 1503, Zhao Jia Bang Road",Shanghai    200030,CN
64:2d:b7,SEUNGIL ELECTRONICS,"#16-8, Dodang-dong",Buchon  Gyuonggi-do  420-801,KR
f4:36:e1,Abilis Systems SARL,"3, chemin Pré Fleuri",Plan-Les-Ouates  Geneva  1228,CH
80:0a:06,"COMTEC co.,ltd","60 shimoishida,azabu-cho,",Miyoshi-shi  Aichi-ken  470-0206,JP
e8:0c:75,"Syncbak, Inc.",5 Research Center,Marion  IA  52302,US
04:f0:21,Compex Systems Pte Ltd,"135 Joo Seng Road,",368363,SG
34:2f:6e,Anywire corporation,"1 Zusyo, Baba",Nagaokakyo  Kyoto pref.  617-8550,JP
94:00:70,Nokia Corporation,Elektroniikkatie 10,Oulu    90570,FI
bc:2c:55,"Bear Flag Design, Inc.",1 Thayer Road,Santa Cruz  CA  95060,US
0c:75:23,"BEIJING GEHUA CATV NETWORK CO.,LTD","No.35,N.Huayuan RD.,Haidian District",BEIJING    100083,CN
34:ba:9a,Asiatelco Technologies Co.,"301,#8 Building,#289 Bisheng Road",Shanghai    201204,CN
f0:00:7f,"Janz - Contadores de Energia, SA",Avenida Infante D. Henrique,Lisbon    1800-223,PT
30:b3:a2,"Shenzhen Heguang Measurement & Control Technology Co.,Ltd","3/F, Tower A, Xiangnian Plaza, 6060 Qiaoxiang Road,",Shenzhen  Guangdong  518053,CN
28:18:fd,Aditya Infotech Ltd.,"Khemka Square, A-12, Sector-4,",Noida  Uttar Pradesh  201301,IN
d8:b9:0e,"Triple Domain Vision Co.,Ltd.","No.9, Aly. 1, Ln. 585, Sec.3, Fulin Rd.,",Hsinchu Conuty    307,TW
cc:ee:d9,VAHLE Automation GmbH,Egerbach 12a,Kufstein   Schwoich Tirol  6334,AT
b0:8e:1a,"URadio Systems Co., Ltd","Phase II D202-2, 1355 JinJiHu Blvd",Suzhou  Jiangsu  215021,CN
d8:e9:52,KEOPSYS,21 RUE LOUIS DE BROGLIE,LANNION  BRITANY  22300,FR
64:52:99,"The Chamberlain Group, Inc",300 Windsor Drive,Oak Brook  IL  60523,US
00:5c:b1,"Gospell DIGITAL TECHNOLOGY CO., LTD",Block F10-F13Â¡Â¢F518 Idea land Â¡Â¢Bao Yuan Road,Shenzhen  Guangdong  518102,CN
50:60:28,Xirrus Inc.,2101 CORPORATE CENTER DR,Thousand Oaks  CALIFORNIA  91320,US
6c:e9:07,Nokia Corporation,Elektroniikkatie 10,Oulu    90570,FI
e4:fa:1d,PAD Peripheral Advanced Design Inc.,1400 Hocquart,Saint-Bruno  QC  J3V 6E1,CA
bc:a4:e1,Nabto,Aabogade 15,Aarhus  Jutland  8200,DK
50:64:41,Greenlee,219 S Main St,Dallas  TX  76104,US
9c:1f:dd,Accupix Inc.,"3F Gaeyang BLDG, 548-1,",Anyang  Kyeonggi-Do  430-730,KR
7c:dd:11,"Chongqing MAS SCI&TECH.Co.,Ltd","6th Floor, Zone C2,Hi-tech Venture Park, No.105 Erlang Venture Road",Chongqing City    400039,CN
b8:fd:32,Zhejiang ROICX Microelectronics,"22 Floor, 1888 Jianghui Road, Binjiang District",Hangzhou  Zhejiang  310051,CN
c8:af:40,marco Systemanalyse und Entwicklung GmbH,Hans-Böckler-Straße 2,Dachau  Bavaria  85221,DE
40:98:4c,Casacom Solutions AG,Badenerstarsse 551,Zuerich    8046,CH
70:ee:50,Netatmo,17 route de la reine,Boulogne-Billancourt    92100,FR
98:4a:47,CHG Hospital Beds,1020 Adelaide St S,London  ON  N6E 1R6,CA
14:49:78,Digital Control Incorporated,19625 62nd Ave S,Kent  WA  98032,US
2c:10:c1,"Nintendo Co., Ltd.","11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU",KYOTO  KYOTO  601-8501,JP
8c:d1:7b,CG Mobile,"3F Caohejing Software Building, No.461 Hongcao Rd.,XuHui District",Shanghai    200233,CN
00:08:31,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
34:d0:9b,MobilMAX Technology Inc.,"2F-5, No.28, Tai-Yuan St.","Chupei City, Hsinchu Country    302",TW
00:91:fa,Synapse Product Development,1511 6th Ave,Seattle  WA  98101,US
a0:5a:a4,"Grand Products Nevada, Inc.",751 Pilot Rd.,Las Vegas  Nevada  89119,US
90:8f:cf,"UNO System Co., Ltd","#402 Kolon Science Valley °., 187-10, Guro-dong, Guro-gu",Seoul    152-848,KR
40:e7:93,"Shenzhen Siviton Technology Co.,Ltd","4F,Block6,Coolpad Business Centre,North of Keyuan Road,Hi-technology Zone,Nanshan District",Shenzhen  Guangdong  518057,CN
50:26:90,FUJITSU LIMITED,"403, Kosugi-cho 1-chome, Nakahara-ku",Kawasaki  Kanagawa  211-0063,JP
3c:6a:7d,"Niigata Power Systems Co., Ltd.","7-26,Tatsumi 3-Chome",Koto-ku  TOKYO  135-0053,JP
50:22:67,PixeLINK,3030 Conroy Road,Ottawa  Ontario  K1G 6C2,CA
3c:70:59,MakerBot Industries,87 3rd Avenue,Brooklyn  NY  11217,US
88:23:fe,TTTech Computertechnik AG,Schoenbrunnerstrasse 7,Vienna    1040,AT
f0:ee:bb,VIPAR GmbH,Lichtenbergstrasse 8,Garching bei Muenchen  Bavaria  85748,DE
1c:5c:55,"PRIMA Cinema, Inc","1903 Wright Place, Suite 320",Carlsbad  CA  92008,US
5c:ce:ad,CDYNE Corporation,505 Independence Pkwy Ste 300,Chesapeake  VA  23320,US
ac:54:ec,IEEE P1823 Standards Working Group,445 Hoes Lane,Piscataway  NJ  08854,US
70:97:56,"Happyelectronics Co.,Ltd","#A-805, Bundang Technopark,",Seongnam-Si    463-816,KR
b8:20:e7,Guangzhou Horizontal Information & Network Integration Co. Ltd,Floor 10¬Golden Star Building¬Wushan Hanjing Road¬Tianhe District¬Guangzhou City,Guangzhou  Guangdong Province  510630,CN
00:cd:90,MAS Elektronik AG,Pollhornbogen 19,Hamburg    21107,DE
00:08:2f,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
38:60:77,PEGATRON CORPORATION,"5F No. 76, Ligong St., Beitou District",Taipei City  Taiwan  112,TW
70:81:05,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
e0:ed:1a,"vastriver Technology Co., Ltd","A-6A Keshi Building,No.28,Xinxi Road,Haidian,",Beijing    100085,CN
68:5e:6b,"PowerRay Co., Ltd.","7F-1, No 190, Sec 2, Chung Hsing Road, Sindian District",New Taipei City    231,TW
e4:55:ea,Dedicated Computing,N26 W23880 Commerce Circle,Waukesha  Wisconsin  53188,US
b8:9a:ed,"OceanServer Technology, Inc",151 Martine St,Fall River  MA  02723,US
20:c8:b3,"SHENZHEN BUL-TECH CO.,LTD.","Area C,4/F,NO.59,Longjing 2nd Road,",SHENZHEN   GuangDong  518101,CN
d4:f6:3f,IEA S.R.L.,Eva Peron 4468,Rosario  Santa Fe  S2002LBQ,AR
58:b0:d4,ZuniData Systems Inc.,"4F-7,  No.65,  Gaotia 7th Rd,  Zhubei City",Hsinchu    302,TW
64:55:7f,"NSFOCUS Information Technology Co., Ltd.","3/F,Ether Building, No.4 Beiwa Rd.,Haidian District",Beijing    100089,CN
98:8b:ad,Corintech Ltd.,Ashford Mill,Fordingbridge  Hampshire  SP6 1DZ,GB
d4:4b:5e,"TAIYO YUDEN CO., LTD.","8-1, Sakae-cho",Takasaki-shi  Gunma  370-8522,JP
64:0e:36,TAZTAG,Cicea 1,Bruz    35170,FR
c8:7d:77,"Shenzhen Kingtech Communication Equipment Co.,Ltd","Floor3.Building A,NO.3,Road 1 of shangxue Dengxinkeng Industry Park,Bantian Street,",Shenzhen City  Guangdong  518112,CN
b0:5c:e5,Nokia Corporation,Elektroniikkatie 10,Oulu    90570,FI
34:82:de,Kiio Inc,404 Holtzman Rd,Madison  WI  53713,US
94:1d:1c,TLab West Systems AB,Ebbe Lieberathsgatan 23B,Gothenburg    41265,SE
94:ae:61,Alcatel Lucent,"Via Energy Park, 14",Vimercate  MB  20871,IT
5c:18:b5,Talon Communications,10636 Scripps Summit Ct.,San Diego  CA  92131,US
64:e1:61,DEP Corp.,Nishi-shinjuku 6-12-7,Shinjuku  Tokyo  160-0023,JP
00:64:a6,Maquet CardioVascular,1300 MacArthur Blvd,Mahwah  NJ  07430,US
7c:6b:52,Tigaro Wireless,Shen A'ari 7,Even Yehuda    40500,IL
4c:5f:d2,Alcatel-Lucent,777 East Middlefield Road,Mountain View  CA  94043,US
9c:c7:d1,SHARP Corporation,"22-22,Nagaike-cho",Osaka city  Osaka prefecture  545-8522,JP
14:90:90,"KongTop industrial(shen zhen)CO.,LTD","xinwuyuan,gushu,Xixiang,Baoan,",Shenzhen  Guangdong  518000,CN
28:c7:18,Altierre,1980 Concourse Drive,San Jose  United States  95131,US
7c:4c:58,"Scale Computing, Inc.",2121 El Camino Real,San Mateo  UNITED STATES  94403,US
10:13:ee,Justec International Technology INC.,7F-2 No 113 Zihyou Road,Hsinchu City    30041,TW
80:7a:7f,"ABB Genway Xiamen Electrical Equipment CO., LTD","7F,No.23 Wanghai Road,Software Park 2, Lvling Road,",Xiamen  Fujian Province  361008,CN
24:da:b6,Sistemas de Gestión Energética S.A. de C.V,Calzada de los Fresnos 70-A,Zapopan  Jalisoc  45010,MX
b0:7d:62,Dipl.-Ing. H. Horstmann GmbH,Humboldtstraße 2,Heiligenhaus    42579,DE
b8:f5:e7,"WayTools, LLC",401 Wilshire Blvd.,Santa Monica  CA  90401,US
b8:19:99,Nesys,"Energeticheskaya, 1",Moscow    111116,RU
34:25:5d,"Shenzhen Loadcom Technology Co.,Ltd","Yuehai Building A-13CD,Nanhai Road,Nanshan Area",Shenzhen  Guangdong  518054,CN
38:de:60,Mohlenhoff GmbH,Museumstraße 54a,Salzgitter  Niedersachsen  38229,DE
28:39:e7,Preceno Technology Pte.Ltd.,"11F, No.207-2, Sec. 3, Beixin Rd., Xindian Dist.",New Taipei City    23143,TW
30:68:8c,Reach Technology Inc.,4575 Cushing Parkway,Fremont  California  94538,US
fc:00:12,Toshiba Samsung Storage Technolgoy Korea Corporation,"14 Floor, Bldg. No. 102, Digital Empire2, 486, Sin-dong, Yeongtong-gu, Suwon-si,",Su-won   Gyeonggi   443-734,KR
10:ee:d9,Canoga Perkins Corporation,20600 Prairie Street,Chatsworth  CA  91311,US
c0:29:f3,XySystem,#1304 Daerung Post Tower 5,Seoul    153-801,KR
94:de:0e,SmartOptics AS,Stalfjaera 9,Oslo    N-0975,NO
d4:ce:b8,Enatel LTD,66 Treffers Road,Christchurch  Canterbury  8042,NZ
f8:e7:b5,µTech Tecnologia LTDA,"Rua Lauro Linhares, 598",Florianopolis  Santa Catarina  88036-200,BR
8c:27:1d,QuantHouse,52 Rue de la Victoire,Paris    75009,FR
18:14:20,TEB SAS,RD294 - Corpeau,Meursault  Burgundy  21190,FR
4c:a7:4b,Alcatel Lucent,"Via Energy Park, 14",Vimercate  MB  20871,IT
1c:e1:92,Qisda Corporation,157 Shan-Ying Road,Gueishan  Taoyuan  333,TW
70:6f:81,Private,,C4-3A-9F   (hex)		Siconix Inc.,C43A9F     (base 16)		Siconix Inc.
68:6e:23,Wi3 Inc.,P.O. Box 1123,Pittsford  NY  14534,US
dc:f0:5d,Letta Teknoloji,TUBITAK Teknoloji Gelistirme Bolgesi,KOCAELI    41455,TR
8c:b8:2c,IPitomy Communications,1940 Northgate Boulevard,Sarasota  Florida  34234,US
80:7d:e3,Chongqing Sichuan Instrument Microcircuit Co.LTD.,"Jinhua Road No.309, Beibei,",Chongqing    400700,CN
dc:17:5a,Hitachi High-Technologies Corporation,"794, Higashitoyoi,","Kudamatsu City,  Yamaguchi Pref.,  744-0002,",JP
54:f5:b6,ORIENTAL PACIFIC INTERNATIONAL LIMITED,5 ARGUS PLACE,NORTH SHORE CITY  AUCKLAND  0627,NZ
90:34:2b,"Gatekeeper Systems, Inc.",8 Studebaker,Irvine  CA  92618,US
5c:16:c7,Arista Networks,100 W Evelyn,Mountain View  CA  94041,US
90:0d:66,"Digimore Electronics Co., Ltd","10 FL., No. 61, Yan-Ping South Road",Taipei    100,TW
c8:a1:ba,Neul Ltd,Suite 42 Innovation Centre,Cambridge  Cambs  CB4 0EY,GB
3c:09:6d,Powerhouse Dynamics,1 Bridge Street,Newton  MA  02458,US
ac:4a:fe,"Hisense Broadband Multimedia Technology Co.,Ltd.","No.11 Jiangxi Road,Shinan District",Qingdao City  Shandong Province  266071,CN
a4:b3:6a,JSC SDO Chromatec,"94, Stroiteley street",Yoshkar-Ola  Mari El republic  424000,RU
f4:94:61,NexGen Storage,400 Centennial Blvd.,Louisville  CO  80027,US
0c:92:4e,Rice Lake Weighing Systems,230 West Coleman St,Rice Lake  WI  54868,US
54:35:df,Symeo GmbH,Prof.-Messerschmitt-Str. 3,Neubiberg  Bavaria  85579,DE
b8:cd:a7,Maxeler Technologies Ltd.,1 Down Place,London  UK  W6 9JH,GB
f4:3d:80,FAG Industrial Services GmbH,Kaiserstrasse 100,Herzogenrath  NRW  52134,DE
48:dc:fb,Nokia Corporation,Elektroniikkatie 10,Oulu    90570,FI
8c:89:a5,"Micro-Star INT'L CO., LTD","No.69, Lide st.",Taipei County    235,TW
20:b7:c0,OMICRON electronics GmbH,Oberes Ried 1,Klaus    6833,AT
80:58:c5,NovaTec Kommunikationstechnik GmbH,Technologiepark 9,Paderborn  NRW  33100,DE
b8:c7:16,"Fiberhome Telecommunication Technologies Co.,LTD",No.5 DongXin Road,Wuhan  Hubei  430074,CN
d4:2c:3d,Sky Light Digital Limited,"Rm. 1009 Kwong Sang Hong Centre, 151-153 Hoi Bun Road, Kwun Tong, Kowloon,",Hong Kong    999077,CN
58:98:35,Technicolor Delivery Technologies Belgium NV,Prins Boudewijnlaan 47,Edegem - Belgium    B-2650,BE
b4:a5:a9,MODI GmbH,Kapellenweg 21,REICHSHOF-Sinspert    51580,DE
e8:c3:20,Austco Marketing & Service (USA) ltd.,9155 Sterling St Unit 100,Irving  TX  75063,US
c4:36:da,Rusteletech Ltd.,"Ordzhonikidze Str. 11, Bldg. 40, Off. 15",Moscow    115419,RU
0c:39:56,Observator instruments,Rietdekkerstraat 6,Ridderkerk  Zuid Holland  2984 BM,NL
dc:a6:bd,"Beijing Lanbo Technology Co., Ltd.","Room.301.Bidg.4NO.8 Shangdi West Road, Haidian  District,",Beijing City    100085,CN
a4:5a:1c,smart-electronic GmbH,Industriestrasse 29,St. Georgen  Baden-Württemberg  78122,DE
80:64:59,Nimbus Inc.,"1359 Gwanpyeong-dong, Yuseong-gu",Daejeon    305-509,KR
8c:5c:a1,"d-broad,INC",3-17-5 ShinYokohama Kouhoku-Ku,Yokohama  Kanagawa  222-0033,JP
f0:db:30,Yottabyte,1750 S. Telegraph Road,Bloomfield Twp.  MI  48302,US
9c:31:b6,Kulite Semiconductor Products Inc,1 Willow Tree Rd,Leonia  NJ  07605,US
e4:dd:79,"En-Vision America, Inc.",1845 Hovey Ave,Normal  IL  61761,US
e8:cc:32,Micronet LTD,Hametzuda 27,Azor    58001,IL
d4:3a:e9,"DONGGUAN ipt INDUSTRIAL CO., LTD","No.66-1.Ist New Area, Nanshe Dist., Chigang,Humen,",Dongguan  Guangdong  52390,CN
18:f6:50,Multimedia Pacific Limited,"1 Matheson Street, Shell Tower 29F/12",000000,HK
68:84:70,"eSSys Co.,Ltd","Daerung Post Tower 5 15F, 60-3",Seoul  Geumcheon-gu  153-702,KR
10:c5:86,"BIO SOUND LAB CO., LTD.","Suite 311, 312 SKn Techno Park","Seongnam-si  Gyeonggi-do,  462-721",KR
10:76:8a,EoCell,149 Beaconsfield Street,Silverwater  NSW  2128,AU
dc:16:a2,Medtronic Diabetes,18000 Devonshire St,Northridge  CA  91325,US
30:8c:fb,Dropcam,160 Spear Street,San Francisco  CA  94105,US
f4:4e:fd,"Actions Semiconductor Co.,Ltd.(Cayman Islands)","Po Box 309GT,Ugland House,South Church Street,",George Town  Grand Cayman,KY
24:b8:d2,"Opzoon Technology Co.,Ltd.","11th floor, Tower BÂ£Â¬Yintai Center 2 Jianguomenwai St,.",Beijing  Asia  100022,CN
a4:99:81,"FuJian Elite Power Tech CO.,LTD.",8th FloorÂ£Â¬56 GuanRi Road,Xiamen  Fujian  361009,CN
54:05:5f,Alcatel Lucent,"Via Energy Park, 14",Vimercate  MB  20871,IT
6c:5d:63,"ShenZhen Rapoo Technology Co., Ltd.","Block A1,B1,B2,1st second stage, 1st Industrial Park, 3rd Industrial Zone ,Fenghuang Fuyong, BaoAn",ShenZhen    518103,CN
94:16:73,Point Core SARL,29/31 Rue du Bois Galon,FONTENAY SOUS BOIS  Ile de France  94120,FR
60:54:64,Eyedro Green Solutions Inc.,"130 Weber St W, Suite 201",Kitchener  Ontario  N2H4A2,CA
c8:fe:30,Bejing DAYO Mobile Communication Technology Ltd.,"Room 712, ULO Park Building No. 601E",Beijing    100102,CN
14:3e:60,Nokia,600 March Road,Kanata  Ontario  K2K 2E6,CA
5c:56:ed,3pleplay Electronics Private Limited,"Plot No 54, Eshwarapuri Colony",Hyderabad  Andhra Pradesh  500083,IN
78:02:8f,"Adaptive Spectrum and Signal Alignment (ASSIA), Inc.",333 Twin Dolphin Drive,Redwood City  CA  94065,US
24:c9:de,Genoray,#812 Byucksan Technopia 434-6 Sangdaewon 1-Dong,Seongnam-City  Gyeonggi-Do  462-716,KR
14:07:e0,Abrantix AG,Foerrlibuckstrasse 66,Zuerich  ZH  8005,CH
dc:cf:94,"Beijing Rongcheng Hutong Technology Co., Ltd.","Room 401A,Building No.4,Yard No.5,",Beijing  100024,CN
a4:db:2e,Kingspan Environmental Ltd,180 Gilford Road,Portadown  Armagh  BT63 5LF,GB
b8:3a:7b,Worldplay (Canada) Inc.,"803 - 24th Ave SE, Unit 200",Calgary  Alberta  T2G 1P5,CA
d0:eb:9e,Seowoo Inc.,"#B101 Seojung B/D, 590-9 Guui-dong, Gwangjin-gu,",Seoul    143-831,KR
04:32:f4,Partron,"22-6, Seokwoo-dong",Hwaseong-si  Gyeonggi-do  445-170,KR
1c:18:4a,"ShenZhen RicherLink Technologies Co.,LTD","703,Building W1-A,High-Tech Industrial Park,KeJiNan 1st Road,NanShan,",ShenZhen  GuangDong  518057,CN
bc:cd:45,VOISMART,VIA BENIGNO CRESPI 12,MILANO    20159,IT
70:a4:1c,Advanced Wireless Dynamics S.L.,Centro de Empresas UPM oficina 3,Pozuelo de Alarcon  Madrid  28223,ES
d4:94:5a,"COSMO CO., LTD","1-12, Higashi-Gotanda 2-chome",Shinagawa-ku  Tokyo  141-0022,JP
30:4c:7e,"Panasonic Electric Works Automation Controls Techno Co.,Ltd.",2-9-18 Chidori,Oota-ku  Tokyo  146-8540,JP
5c:f2:07,Speco Technologies,200 New Highway,Amityville  New York  11701,US
70:32:d5,Athena Wireless Communications Inc,12425 W Bell Rd,Surprise  AZ  85378,US
78:51:0c,LiveU Ltd.,5 Hagavish St.,Kfar-Saba    44641,IL
44:aa:e8,Nanotec Electronic GmbH & Co. KG,Gewerbestrasse 11,Landsham  Bavaria  85652,DE
10:37:11,NORBIT ITS,Otto Nielsens Veg 12,Trondheim    N-7004,NO
d4:28:b2,"ioBridge, Inc.",225 Cedar Hill Street,Marlborough  MA  01752,US
84:27:ce,Corporation of the Presiding Bishop of The Church of Jesus Christ of Latter-day Saints,Audiovisual Engineering - 2LL,Salt Lake City  UT  84150,US
48:d8:fe,"ClarIDy Solutions, Inc.","7F, No.9, ParkAvenue II Rd., Hsinchu Science Park,",Hsinchu    300,TW
70:e8:43,"Beijing C&W Optical Communication Technology Co.,Ltd.","2/F Yufa Plaza, No.19 Xiaoying Beilu, Chaoyang District,",Beijing    100101,CN
2c:7e:cf,Onzo Ltd,6 Great Newport Street,London    WC2H 7JB,GB
74:b0:0c,"Network Video Technologies, Inc",4005 Bohannon Drive,Menlo Park  CA  94025,US
b4:2a:39,"ORBIT MERRET, spol. s r. o.",Vodnanska 675/30,Praha    198 00,CZ
e4:d7:1d,Oraya Therapeutics,8000 Jarvis Avenue  Ste. 200,Newark  CA  94560,US
bc:bb:c9,Kellendonk Elektronik GmbH,Butzweilerhof Allee 4,Cologne  NRW  50829,DE
e8:40:40,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
d8:9d:b9,eMegatech International Corp.,"Room 403, No.24 Wucyuan 2nd Rd.,","Sinjhuang City, Taipei County,    238",TW
b4:b8:8d,Thuh Company,605  Territorial Dr,Bolingbrook  IL  60440,US
4c:73:a5,KOVE,14 N. Peoria Street,Chicago  IL  60607,US
40:5a:9b,ANOVO,ZI de Bracheux,BEAUVAIS    60000,FR
d0:75:be,Reno A&E,4655 Aircenter Circle,Reno  Nevada  89502,US
e4:2a:d3,Magneti Marelli S.p.A. Powertrain,Via del Timavo 33,Bologna    40128,IT
e8:3e:b6,RIM,Phillip Street,Waterloo  Ontario  N2L 3W8,CA
bc:35:e5,Hydro Systems Company,3798 Round Bottom Road,Cincinnati  Ohio  45244,US
28:cc:ff,Corporacion Empresarial Altra SL,Marie Curie 21,Malaga    29590,ES
94:fd:1d,WhereWhen Corp,96A Flynn Avenue,Mountain View  California  94043,US
4c:07:c9,"COMPUTER OFFICE Co.,Ltd.",1368-10 Muramatsu-cho,Ise-shi  Mie-ken  515-0507,JP
00:b3:42,"MacroSAN Technologies Co., Ltd.","Room 102, No.2 Building",Hangzhou  Zhejiang  310052,CN
1c:f5:e7,"Turtle Industry Co., Ltd.",1-12-4 Nishineminami,Tsutiura  Ibaraki  300-0842,JP
98:0e:e4,Private,,"44-7D-A5   (hex)		VTION INFORMATION TECHNOLOGY (FUJIAN) CO.,LTD","447DA5     (base 16)		VTION INFORMATION TECHNOLOGY (FUJIAN) CO.,LTD"
0c:cd:d3,"EASTRIVER TECHNOLOGY CO., LTD.",30 JINNIU XINCUN,DONGGUAN  GUANGDONG  523010,CN
9c:5d:95,VTC Electronics Corp.,"5F,No.21,Sec.6,Zhongxiao E.Rd.,Nangang District",Taipei    11575,TW
b8:a8:af,Logic S.p.A.,Via Galilei 5,Cassina de' Pecchi  MI  20060,IT
60:f6:73,TERUMO CORPORATION,"1500,Inokuchi,Nakai-machi",Ashigarakami-gun  Kanagawa  259-0151,JP
f8:76:9b,"Neopis Co., Ltd.","#401 Neo bd., 196-44 Anyang7-Dong",Anyang  Kyonggi-Do  430-857,KR
e0:69:95,PEGATRON CORPORATION,"5F No. 76, Ligong St., Beitou District",Taipei City  Taiwan  112,TW
84:de:3d,Crystal Vision Ltd,Lion Technology park,Whittlesford/ Cambridge  Cambs  CB22 4WL,GB
c8:9c:1d,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
bc:6e:76,Green Energy Options Ltd,"3 St. Mary's Court, Main Street",Cambridge  Cambridgeshire  CB23 7QS,GB
e8:28:d5,Cots Technology,"C-702, Bundang Techno Park, 145,",Sungnam-City  Kyounggi-do  463-760,KR
f8:da:f4,"Taishan Online Technology Co., Ltd.","4/F Fangda Building, South Area, Hi-tech Industial Park,",Shenzhen  Guangdong  518057,CN
08:d5:c0,"Seers Technology Co., Ltd","1210 Techcenter, SKnTechnopark, 190-1",Seongnam-si  Gyeonggi-do  462-721,KR
6c:33:a9,Magicjack LP,5700 Georgia Avenue,West Palm Beach  FL  33405,US
10:8c:cf,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
e0:a1:d7,SFR,40/42 Quai du point du jour,Boulogne Billancourt  Hauts de Seine  92659,FR
94:81:a4,Azuray Technologies,7470 SW Bridgeport Rd,Durham  OR  97224,US
bc:e0:9d,Eoslink,"#602, 900-1",Anyang-City  Kyonggi-Do  431-060,KR
cc:76:69,SEETECH,"19-15, Seoku-dong",Hwasung-si  Gyeonggi-do  445-170,KR
ac:20:aa,"DMATEK Co., Ltd.","11F.-2, No.386, Shizheng Rd., Xitun Dist.,",Taichung    40757,TW
e4:37:d7,HENRI DEPAEPE S.A.S.,75/77 RUE DU PRE BROCHET,SANNOIS    95112,FR
bc:43:77,"Hang Zhou Huite Technology Co.,ltd.","Rm1338,Block A¬FuLi Technology Building ,No.328,WenEr Rd",Hang Zhou  Zhe Jiang  310012,CN
34:6f:92,White Rodgers Division,8100 West Florissant,St. Louis  MO  63136,US
7c:dd:90,"Shenzhen Ogemray Technology Co., Ltd.","3 Floor, 9 Building, Minxing Industrial Zone,",Shenzhen  Guangdong  518131,CN
9c:22:0e,TASCAN Systems GmbH,Max-Planck-Str. 38,Cologne  Köln  50858,DE
0c:3c:65,Dome Imaging Inc,400 Fifth Av,Waltham  MA  02451,US
c8:df:7c,Nokia Corporation,Elektroniikkatie 10,Oulu    90570,FI
e4:6c:21,messMa GmbH,Am Stadtfeld 8,Ixleben  Sachsen-Anhalt  39167,DE
00:b0:33,OAO Izhevskiy radiozavod,19 Bazisnaya street,Izhevsk  Udmurt Republic  426034,RU
08:17:35,"Cisco Systems, Inc",80 West Tasman Drive,San Jose  CA  94568,US
cc:be:71,OptiLogix BV,Joop Geesinkweg 999,Amsterdam  NH  1096AZ,NL
0c:46:9d,MS Sedco,8701 Castle Park Drive,Indianapolis    46256,US
d8:e3:ae,CIRTEC MEDICAL SYSTEMS,101B Cooper Court,Los Gatos  CA  95032,US
08:b7:ec,Wireless Seismic,13100 SW Freeway,Sugar Land  TX  77478,US
18:af:9f,DIGITRONIC Automationsanlagen GmbH,Auf der Langwies 1,Wallbach  Hessen  65510,DE
fc:af:6a,Qulsar Inc,Torshamnsgatan 35,Kista    SE-16440,SE
14:ee:9d,AirNav Systems LLC,4660 La Jolla Village Dr. - Suite 500,San Diego  California  CA 92122,US
78:d0:04,Neousys Technology Inc.,"13F.-1, NO.1, BAOSHENG RD.,",YONGHE CITY  TAIPEI COUNTY   23444,TW
88:95:b9,Unified Packet Systems Crop,"1F., No32,Lane 15,SEC 6, MinQuan E Rd.,",Taipei  Neihu  114,TW
78:a0:51,iiNet Labs Pty Ltd,Level 1,Subiaco  WA  6008,AU
e0:f3:79,Vaddio,9433 Science Center Drive,New Hope  MN  55428,US
78:b6:c1,"AOBO Telecom Co.,Ltd","Room1508,Jiangong Building",Hangzhou  ZheJiang   310012,CN
b0:9a:e2,STEMMER IMAGING GmbH,Gutenbergstraße 11,Puchheim  By  82178,DE
34:bd:f9,"Shanghai WDK Industrial Co.,Ltd.","No.2100,Songzhen Road,Songjiang District",Shanghai    201606,CN
b4:4c:c2,"NR ELECTRIC CO., LTD","69,Suyuan Avenue",Nanjing  Jiangsu  211102,CN
48:cb:6e,Cello Electronics (UK) Ltd,Cliff Lodge,Leyburn  North Yorkshire  DL8 5NS,GB
80:4f:58,"ThinkEco, Inc.",303 Fifth Avenue,New York  NY  10016,US
